Date,VaR_1pct,VaR_5pct,Actual_Return,Volatility_Forecast_Raw,Volatility_Forecast_Calibrated,RV22_Forecast,Calibration_Factor,Violation_1pct,Violation_5pct
2019-05-30,-0.03386324332261612,-0.020998334706727264,-0.0163417062581114,0.2020252166978622,0.01219959038030569,0.89791214,0.060386473429951695,False,False
2019-05-31,-0.0334043033366108,-0.020713749578698364,-0.0212598695692498,0.19978687508078566,0.012064424823718941,0.8781255,0.060386473429951695,False,True
2019-06-03,-0.034197707080278784,-0.02120573309038946,0.0266870653936459,0.20557089022789904,0.012413701100718542,0.9297066,0.060386473429951695,False,False
2019-06-04,-0.03581167278363547,-0.022206540713019866,0.0075273245708345,0.21632138338382295,0.013062885470037618,1.0294887,0.060386473429951695,False,False
2019-06-05,-0.038192113384389575,-0.02368263347849735,0.0075920410631836,0.2306659922918851,0.013929105814727363,1.1705496,0.060386473429951695,False,False
2019-06-06,-0.037463742484872754,-0.02323097632938785,0.0192421214174826,0.22638352413548118,0.013670502665186064,1.127489,0.060386473429951695,False,False
2019-06-07,-0.036829690996124854,-0.022837805915816297,0.0113465594146737,0.22336464276237553,0.013488203065360842,1.0976188,0.060386473429951695,False,False
2019-06-10,-0.03741417857301209,-0.02320024213181824,0.0015876634452383,0.22705688113934638,0.01371116432000884,1.1342062,0.060386473429951695,False,False
2019-06-11,-0.037079368315944834,-0.02299262888656101,-0.0055464724797319,0.22502967481080033,0.013588748478913065,1.1140438,0.060386473429951695,False,False
2019-06-12,-0.0363327968773044,-0.022529685724215286,0.0051244958791942,0.22056790337671525,0.013319317836758169,1.0703044,0.060386473429951695,False,False
2019-06-13,-0.03597495425588303,-0.022307790288348388,-0.0042122066657416,0.21838211923140594,0.013187326040543838,1.0491965,0.060386473429951695,False,False
2019-06-14,-0.034851587414075395,-0.021611199217080216,0.0063189826424961,0.21160580847844934,0.012778128531307328,0.9850944,0.060386473429951695,False,False
2019-06-17,-0.034046451386551,-0.02111194060710795,0.0143625440135543,0.2065720763493283,0.012474159199838667,0.9387845,0.060386473429951695,False,False
2019-06-18,-0.0331861183685428,-0.02057845477117446,0.0042265898558899,0.20176937329535422,0.012184140899477912,0.89563936,0.060386473429951695,False,False
2019-06-19,-0.03319512590660949,-0.020584040275711223,0.0091290927278921,0.2018581241187168,0.012189500248714782,0.89642745,0.060386473429951695,False,False
2019-06-20,-0.03249210128349447,-0.020148100156136776,-0.0011999866958701,0.1977268317654435,0.011940026072792483,0.8601098,0.060386473429951695,False,False
2019-06-21,-0.03220143862510588,-0.01996786249462742,-0.000745544242975,0.1958578995552179,0.011827167847537314,0.84392697,0.060386473429951695,False,False
